id,name,album,artist,popularity,release_date,duration_ms,explicit,genre
49Su9fsYwmnnuJSyxj48kL,Twice,Little Dragon,Little Dragon,50,2007-08-27,186186,False,electronic
6nVyDjAhify9FGCF8TViJy,Bass To The Dome,Bass To The Dome,"Excision, Sullivan King",44,2023-08-25,203224,False,electronic
4afMG2PlvFfX976bZJvHmb,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",Papi Gordo,"Carnage, Lil Uzi Vert, A$AP Ferg, Rich The Kid",45,2015-10-30,233000,True,electronic
4BsN2VLlvd3BBJCt7gpwkc,Iris in the Dark,URCA,"Just A Gent, McCall",46,2019-12-03,199090,False,electronic
1YzbEChYqIWSWp1fnZy9Ez,The Space In Between,How To Destroy Angels,How To Destroy Angels,46,2010-05-26,214509,False,electronic
7F0Hwy21VshSmmi0ONIlhE,Shadows,Expander,"Bonobo, Jordan Rakei",45,2024-08-14,285093,False,electronic
6WwkNIzmdTvk4x4KNEpmGY,Harbinger,Doom (Original Game Soundtrack),Mick Gordon,48,2016-09-28,431000,False,electronic
2HuMQkNVpFIsur2cRWWQmX,Exchange,Mezzanine,Massive Attack,52,1998-01-01,251200,False,electronic
4Sxv0whUHWzHK5T8uuP66S,Tha,Selected Ambient Works 85-92,Aphex Twin,50,1992-02-10,547133,False,electronic
0vyoxWYsDYduwnYuiEHOZg,Last,Broken,Nine Inch Nails,45,1992-09-22,284573,False,electronic
31LmOyZF86J7QiwH2tIXBF,Faust,LawBreakers (Original Game Soundtrack),Mick Gordon,49,2017-08-08,197376,False,electronic
6exH1RP0wkEQgfHJ3rd2mP,Lions - Doctor P Remix,Lions (Doctor P Remix),"Black Tiger Sex Machine, YOOKiE, Doctor P",44,2018-10-17,273600,False,electronic
7pdDBqpilpdW7c40DpFMW9,DVNO,Justice,Justice,49,2007-06-11,236133,False,electronic
5YvYKEQEYJp4orh4z3Dnpk,Sacrificial,Sacrificial,"Rezz, PVRIS",46,2021-02-05,182000,False,electronic
1gI1nC5E3ObyMtejdc8crP,Nightlite,Days To Come,"Bonobo, Bajka",53,2006-10-02,309546,False,electronic
5bnX0zhTVV1H5gNVjVhgaL,Hidden Place,Vespertine,Björk,42,2001,328573,False,electronic
7ab0HieXGKChMstA42bn69,Foolmuse,BETA,Peter Cat Recording Co.,45,2024-08-09,260514,False,electronic
6ggJ6MceyHGWtUg1KLp3M1,Risingson,Mezzanine,Massive Attack,52,1998-01-01,298826,False,electronic
4vwWOa4UPcpbpHB6h4n8lo,Enough,Red Moon Rising,Hippie Sabotage,48,2020-09-08,279145,True,electronic
7jqXDgGWkV4w2ctdb2g59o,At Least I Had Fun,At Least I Had Fun,"Martin Jensen, RANI",50,2020-08-14,170613,False,electronic
0hZpRFdaq34ykHEwvWbviP,Sanctified,Pretty Hate Machine,Nine Inch Nails,45,1989-10-20,348480,False,electronic
6CMngrzUTdolgXSy1UCfCx,The Richest Man In Babylon,The Richest Man In Babylon,Thievery Corporation,52,2003-01-14,230266,False,electronic
2U6XVpYnXEIbHodzlRYweB,Piggy,The Downward Spiral (Deluxe Edition),Nine Inch Nails,46,1994-03-08,264400,False,electronic
7BAA2stprbayDqZ7eGZqUl,Cherry Lips (Go Baby Go!) - 2021 Remaster,beautiful garbage (20th Anniversary / Deluxe),Garbage,42,2001-10-01,192310,True,electronic
4Ms0GKHCtr5Lpg4dKOhO2I,Building Steam With A Grain Of Salt,Endtroducing.....,DJ Shadow,49,1996-01-01,399026,True,electronic
1tuyf2jFaU9kFevnSiMzGh,Possibly Maybe,Post,Björk,42,1995-06-13,305440,False,electronic
6hJSH3jS9jG6khVclppBJw,Till It Hurts,Till It Hurts,"Yellow Claw, Ayden",44,2014-12-15,188680,False,electronic
60al6ZkP5cOsZN96FqzDGH,High Enough,Options,Hippie Sabotage,46,2016-06-24,259787,True,electronic
1U7ZB3gaxlm54SFVCi0fEy,Foolmuse,Foolmuse,Peter Cat Recording Co.,47,2024-07-25,260514,False,electronic
55gnBQAhU5rGzLsXTAx2MM,Archangel,Untrue,Burial,45,2007,238426,False,electronic
6gJfyZxbUH5xBYBgPRpbCi,Realise,Motions,"What So Not, Habstrakt, Maiah Manser",44,2024-08-16,193333,False,electronic
09opLVMX7cfKVKlP3iKZR1,Heliosphan,Selected Ambient Works 85-92,Aphex Twin,50,1992-02-10,293800,False,electronic
64R2n9O7Aif7YP3ivkOWYS,The Light,Metronomy Forever,Metronomy,53,2019-09-13,272973,False,electronic
75Ds4Zq9dfMgS0BypKrQNN,The Wretched,The Fragile,Nine Inch Nails,46,1999-09-21,325893,True,electronic
3Gvy32AV73UOcizvoPSyM7,South Side,Play: The Complete Recordings,Moby,43,1999-05-17,229733,False,electronic
6ih6vYggeYPomAbJupA4hA,LONG DISTANCE,Escapism,Sam Gellaitry,45,2015-11-30,219474,False,electronic
3V9pmegLnHpJWiHRe97hks,Stay For It,Stay For It,"RL Grime, Miguel",44,2017-06-02,258082,False,electronic
0IUAugkLGELvtFJfzPn2vi,Drunk Girls,This Is Happening,LCD Soundsystem,47,2010-05-17,222106,False,electronic
0K887FoVK9RlvQtuCMsc29,Suddenly,BETA,Peter Cat Recording Co.,45,2024-08-09,284862,False,electronic
5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",Carte Blanche,"DJ Snake, Sheck Wes, Offset, 21 Savage, Gucci Mane",47,2019-07-25,248053,True,electronic
2bB6iDVgm25WkYv0yBz1BD,Looped,Kiasmos,Kiasmos,55,2014-10-27,360705,False,electronic
1jYh1NwB2QMP7kARKsN7XO,People Never Change,BETA,Peter Cat Recording Co.,45,2024-08-09,391921,True,electronic
1zCn7jmXyfLW4mqyl3Vqsb,One of These Mornings,18 & 18 B-Sides,Moby,43,2002,192693,False,electronic
60cdK07Fkyj2Ss2Zj3pw9I,Hours,Dive,Tycho,45,2011-10-04,344158,False,electronic
3ZbWQHFEZGl77HC2a3berD,Baiana - Radio Edit,Baiana,Space Motion,60,2024-02-16,208524,False,electronic
5pqbHlHaVbkHJQlsAxhcZM,Safe and Sound,Woman,Justice,50,2016-11-18,345303,False,electronic
5DnqAbkO8z3QyB4DgfisZD,Telepathy,††† (Crosses),✝✝✝ (Crosses),47,2014-02-11,215017,False,electronic
4bhe0PVXsnv9Zvo9DKD27N,Let's Go Dancing - Matroda Remix,Let's Go Dancing (Matroda Remix),"Tiga, Audion, Matroda",47,2024-02-02,195473,False,electronic
36TsyjtOszueVgNJ4TCVUq,Drown,Between Broken,"Dabin, Mokita",44,2021-10-15,258678,False,electronic
6q6PeTloTbL2vb1Gt9sQQc,Ready For The Floor,Made In The Dark,Hot Chip,54,2008-01-21,234240,False,electronic
0p8LlXT1FG9vnrCH70dbuo,Cumbia Sobre el Mar - El Búho Remix,Cumbia Sobre el Mar / Inmortales (El Búho Remixes),"Quantic, Flowering Inferno, El Búho",55,2019-11-08,312914,False,electronic
24iRIS3YOb5V4I56alCt0E,Hollow - Crankdat Remix,Hollow (Remixes),"Dabin, Kai Wachi, Lø Spirit, Crankdat",43,2023-07-14,196881,False,electronic
5xlL7u88s2y09tzMU0569W,You Shall See,You Shall See,"Black Tiger Sex Machine, Wasiu",44,2024-07-12,170785,False,electronic
5f4l3uDDTNNGEtWaXHOIB9,Us,Us,Snavs,47,2019-04-25,184273,False,electronic
2SCLswvRP8hAYdIKsrLV6h,The Finishing,The Ginning,Stavroz,57,2015-09-28,482983,False,electronic
3m1JFLpKLYgMi1jf6Bu16P,Let Forever Be,Surrender,The Chemical Brothers,55,1999-01-01,236360,False,electronic
5pUO56AVaHEO685BLIBsVt,Unbound,Unbound,"Excision, Sullivan King",43,2021-01-25,227167,False,electronic
22lMC9sDCLMGXRsxJ0Qj1F,21c,BETA,Peter Cat Recording Co.,45,2024-08-09,273339,False,electronic
7vCWnTwRYRLs6MTdfBC98I,Lima,Memories,Sultan + Shepard,43,2024-08-08,302805,False,electronic
7GNULAPMzC60tXkhE6n7Cj,Cryptic Captions,Floating Palace,Hippie Sabotage,45,2021-12-03,294960,False,electronic
3JqjXikqS3jj8qWHs7OaLs,Not Going Home (feat. Gia Koka),Beautiful Disaster,"DVBBS, CMC$, Gia Koka",48,2017-02-24,195186,False,electronic
4eP7VbswtkGd5Hlyj4E7Qx,Nevada,Late Sun,Kerala Dust,56,2017-02-09,363094,False,electronic
5drK2kTE2mrUdV33iHWyrx,Mad About You,The Magnificent Tree,Hooverphonic,59,2000,223733,False,electronic
1e21WWJUeqFhZhDuakGkdd,Subterranean,Subterranean,"Miss Monique, AVIRA, LUNA",55,2023-09-29,210731,False,electronic
5wV6fTRIBubEotV5pjpF3T,Le Monde,Mirror Conspiracy,Thievery Corporation,50,2000-08-09,191000,False,electronic
5nIrdpo8eXQU3YgZelEXkd,Shots & Squats,Shots & Squats,"Vigiland, Tham Sway",58,2015-06-05,171799,True,electronic
5wTv501Kl9wLABLwHo11RJ,Like A Fool,Walk Dance Talk Sing,Crazy P,56,2015-05-11,305649,False,electronic
4UIAJ1WnUvAPPdkzq2rn1i,Catch Me (feat. Naaz),Blood For Mercy,"Yellow Claw, Flux Pavilion, Naaz",47,2015-11-20,162383,False,electronic
0w0kMCl2LPQqG1lw6BUD9R,zZz,zZz,DROELOE,45,2016-03-21,193600,False,electronic
0u0oY2WuHC8B22p5nF8qsU,When I Talk,When I Talk,"deadmau5, Kaskade, Elderbrook, Kx5",48,2022-12-09,207957,False,electronic
7gTMsKyhm6vuUWoxRaFpsJ,Never as Tired as When I'm Waking Up,LCD Soundsystem,LCD Soundsystem,46,2005-01-24,289893,True,electronic
6TMsLIRJQ7LkfFY3g0DGKS,Suffer In Silence,Suffer In Silence,Rezz,44,2023-03-10,194248,False,electronic
4DIGP455NmYDIS663PEuUr,One Touch,One Touch,"Baauer, AlunaGeorge, Rae Sremmurd, Swae Lee",49,2014-10-28,215000,False,electronic
5PU3Pd7ml1GfvJt7IqksG6,Us - Selected Mix,Us,Chace,55,2020-06-19,163178,False,electronic
3FBwxitVZMIu6cOJHujOwR,Die A God,Die A God,"Black Tiger Sex Machine, Wasiu",43,2023-02-10,218142,False,electronic
1i0cgkisuJoGZOzdupqf1v,Arena,Arena,"Fabian Mazur, Snavs",52,2017-09-18,206400,False,electronic
0GiT71RKKiZbmBH4u3VoU1,Simulator - Odd Mob Remix,Simulator Remixes,"Adam Beyer, Green Velvet, Odd Mob",49,2024-07-12,251076,False,electronic
5tsVgtKdAfKGcVIcCHvyxe,Raye,Raye,"Sultan + Shepard, Shallou",48,2022-08-25,290409,False,electronic
0aCRmuAglOL2ckmyXfG7Oh,Intro,Weval,Weval,53,2016-06-10,140733,False,electronic
10LJKB5IyEZX4uimdwOi6t,HERO,HERO,"Adventure Club, Jessica Audiffred",42,2024-05-31,225600,True,electronic
1BMFet4vUoOgpLYIl3kVMQ,Coma Cat - Purple Disco Machine Re-Work,Coma Cat (Purple Disco Machine Re-Work),"Tensnake, Purple Disco Machine",54,2022-09-30,208544,False,electronic
6lnCOJa3S9sAfK6qj5eMAT,When This Is Over,Between Broken,"Dabin, NURKO, Donovan Woods",43,2021-10-15,182988,False,electronic
25aJmJPJZhLDZS11L4UBF0,Outer Space,Heritage,"Habstrakt, Roderick Porter",45,2023-03-31,192382,True,electronic
2M5qth30iBEU1DwurvxaAE,Adieu,Divide & Conquer,What So Not,42,2016-09-09,100733,False,electronic
1a2utV5yxcl9UQrZnYC5DJ,Stay The Same - Radio Edit,Stay The Same,"Bonobo, Andreya Triana",54,2010-06-28,210750,False,electronic
7e0fO3VlPSkbpha0A9olGS,Front To Back - Bassnectar Remix,Front To Back (Bassnectar Remix),"Buku, Bassnectar",43,2017-03-03,188181,False,electronic
6znjOwrvur265V4hEx6mtl,Cumbia Sobre el Mar,Dog With a Rope,"Quantic, Flowering Inferno",43,2010-07-19,377293,False,electronic
4Wrd7TpAgRmlUtcbpJCW3T,flight fm,flight fm,Joy Orbison,53,2024-01-17,247820,False,electronic
3ZSqMer9RLSglvi18bWXYV,Sky and Sand,Berlin Calling (The Soundtrack by Paul Kalkbrenner),"Paul Kalkbrenner, Fritz Kalkbrenner",69,2013-07-12,230500,False,electronic
6nGUM3Z0FNJZW9wbNj97Ig,Block Rockin' Beats,Brotherhood,The Chemical Brothers,52,2008-01-01,294026,False,electronic
3N2UhXZI4Gf64Ku3cCjz2g,Inertia Creeps,Mezzanine,Massive Attack,51,1998-01-01,357133,False,electronic
46tUEN0dIhVxYbOgxCvkF4,Селфхарм,Молитвы. Анекдоты. Тосты.,Monetochka,65,2024-05-24,188415,False,electronic
0xIQeA41E6VRrwAsIX6jar,Mastermind,Doom (Original Game Soundtrack),Mick Gordon,47,2016-09-28,397500,False,electronic
6u3h5vhjyNTkGziCxwJ3o1,Under The Surface,Under The Surface,"Sultan + Shepard, Nathan Nicholson",52,2023-11-16,324590,False,electronic
77tJlraFq64xilqyyxkhtH,In This World,18 & 18 B-Sides,Moby,42,2002,242520,False,electronic
6iGMRy5RDMiAdTpuMB5gAm,Pretty Green Eyes (Sunset Ibiza Mix),Pretty Green Eyes (Sunset Ibiza Mix),KETTAMA,59,2024-06-14,258682,False,electronic
5LCaw96SsbpHAQFAcbFwbI,Moon Love,Moon Love,"Boombox Cartel, Nessly",44,2018-03-16,243692,False,electronic
27Es1J9GNKf0pZLy3sdzjl,If I Was A Folkstar,Wildflower,The Avalanches,45,2016-07-08,273253,False,electronic
5duZe3kHUqNENd97WYqmYL,Another Lover,"New Me, Same Us",Little Dragon,46,2020-03-27,266721,False,electronic
3Vad9kkHv0DZZ0ioJdRrYV,Feel It (feat. Tunji Ige),Good Times Ahead,"Good Times Ahead, What So Not, Tunji Ige",44,2016-10-07,214714,False,electronic
2J4lJMCuFCA0zlwFOjePD5,Dayvan Cowboy,The Campfire Headphase,Boards of Canada,49,2005-10-17,300186,False,electronic
6gk3dnoebXFtJFDO8fYmeL,Everything Will Be Ok,Everything Will Be Ok,Just A Gent,43,2024-08-08,161016,False,electronic
7csoAahHkDaMRoPl9UZsIw,Dhunga,4 ON DA FLOOR,"TroyBoi, Toxic Rob",45,2024-06-28,149760,True,electronic
6yotiCxcSIm4HyZdA6wcYH,Hush Hush (Don't Be Shy),Hush Hush (Don't Be Shy),"Anthony Keyrouz, ZANA",57,2022-01-07,131001,False,electronic
2mJzNml0Wez5i9j8P0b5oh,Elegy,Dive,Tycho,44,2011-10-04,263560,False,electronic
7LkkWXUkyh3tk6C8SQbKef,Save Me,RESET,Party Favor,45,2022-06-17,127900,False,electronic
0dsViRiDTIuexAL42Nc1Kh,Irresponsables,Infame,Babasónicos,68,2003-10-19,156197,False,electronic
3Huutm0fMOv8gJlARLGENG,Queer,Garbage (20th Anniversary Deluxe Edition/Remastered),Garbage,40,1995,276493,False,electronic
5J4JSnjrqicsxHW9Epu7SW,Play the Game,Play the Game,"Adventure Club, Bear Grillz, Craig Mabbitt of Escape the Fate",43,2024-07-12,192000,True,electronic
5Q9m03fBYtSlKwAUnfZ9RB,Glow,Glow / Void,Rebūke,57,2023-03-31,193706,False,electronic
7r2ysTQQLDP1aWOmTCeUQb,Broke My Heart,Broke My Heart,Caribou,44,2024-06-03,166523,False,electronic
0sBAwzKnPSSi74NMbn9WKI,Menace,Spiral,Rezz,44,2022-01-07,196000,False,electronic
20HjHq7TyFoLYVMHKZ3t1n,Coastal Brake,Dive,Tycho,44,2011-10-04,334129,False,electronic
6MtX9yBR4b0AwdNKBawutU,Ghetto in Paradise,Paradise for All,Guts,53,2012-03-23,218066,False,electronic
5LRxSyiIRHQD26h1mdM0Ir,My Friend,Goodbye Country (Hello Nightclub),Groove Armada,59,2001-07-11,300266,False,electronic
622fSIVOm6SPcLPNOoYeJn,Tides,Fragments,"Bonobo, Jamila Woods",52,2022-01-14,226146,False,electronic
5pMX0wUtcxFudpIeWlFQNM,I Remember - Vocal Mix,Random Album Title (Unmixed Extended Versions),"deadmau5, Kaskade",47,2008-09-02,593613,False,electronic
1Qew5n9FSPxpiqu0Og4R3J,Take Off,Take Off,"ARTBAT, Armin van Buuren",56,2024-02-09,237401,False,electronic
0KbMjhlUH1xUGDgeIQzLsn,Duo,Duo,Sam Gellaitry,46,2021-04-15,126700,False,electronic
6brTu7TkwXtFMjQgcxkMA4,L,Awake,Tycho,44,2014-03-18,277559,False,electronic
6NldY5aZigWeeGIMY41qG6,Fiction - Dreams in Digital,Vapor Transmission,Orgy,44,2000-09-29,205373,False,electronic
3KxVQPuy6nYpm3lnAc6j37,Galice,The Narcissist II,Dean Blunt,45,2012-12-03,205236,False,electronic
6V472EZ0ymkw3zEDOqlIew,Blood Like Lemonade,Blood Like Lemonade,Morcheeba,53,2010-06-07,293306,False,electronic
1ArupC3JsIuGwBZh2G0yj4,GOMF (feat. BRIDGE),Nothing To See Here,"DVBBS, BRIDGE",46,2020-08-28,197217,False,electronic
5ECySGXI4N8MCv6jf7HU9n,Copy of a,Hesitation Marks (Deluxe Version),Nine Inch Nails,40,2013-09-03,322613,False,electronic
6nv7sDQtRxp0JeH2sFUuwE,Epico,Sera El Sol (Mixed),PAAX (Tulum),56,2019-01-14,187851,False,electronic
76OSY26fhv9aJ0WZTezF34,Bricks (feat. Migos),Papi Gordo,"Carnage, Migos",43,2015-10-30,264000,True,electronic
0FJ57QkOsbHFKJxwpiRgNP,Lights Go Out,Lights Go Out,"What So Not, Benson, Lucy Lucy",47,2024-06-20,240454,False,electronic
1s9PSUpePBIkHH1hKjFQ32,Next Life (feat. Krewella),Love // Chaos,"Adventure Club, Crankdat, Krewella",42,2022-02-11,186853,False,electronic
1u3SkEgGroT2Kcfnd4v4ON,Stay Hollow (with mossy.),Crystal Eyes,"Ekali, mossy.",43,2018-09-28,184888,False,electronic
3IrdE2dc5WM1W1zLbdWEZz,A 200 à l'heure - Instrumental,Un homme et une femme (Original Motion Picture Soundtrack),Francis Lai,47,1966,150746,False,electronic
0GOQeE4W4wKybv3xlta26G,4ware,W:/2016ALBUM/,deadmau5,47,2016-12-02,519018,False,electronic
7q2MbfH0JkY6iAZvlw2q9j,Point of No Return,Floating Palace,Hippie Sabotage,44,2021-12-03,164800,False,electronic
7sZHiFxzN3v7uTeC3BvxHX,Cocoon,Vespertine,Björk,41,2001,268093,False,electronic
6GbWNeR3P9MTCmSyPVHgb1,Taste,Blood,Rhye,52,2018-02-02,225600,False,electronic
2GFKIOHwpJXVk14xo4NTUE,Bring The Madness - Noisestorm Remix,Bring The Madness (The Remixes),"Pegboard Nerds, Excision, Mayor Apeshit, Noisestorm",45,2015-03-23,240000,True,electronic
5uDZdW4e9QwMSIWbzY7oD2,Run,Run,Alison Wonderland,44,2015-03-20,218783,False,electronic
0Ct2XTT4UBt9Y196i0Ido2,Get Innocuous!,Sound of Silver,LCD Soundsystem,47,2007-03-12,431520,False,electronic
3bbqxT5UGZsvTy1r3txs0t,Mosaïque,Mosaïque,Ash,59,2016-04-09,221935,False,electronic
6fVnRxwxVL7RavAGTVrNxW,Push It,Version 2.0 (20th Anniversary Deluxe Edition / Remastered),Garbage,42,1998-05-11,242533,False,electronic
43F49A8ReVXhH7l0jGMViS,Busy Child,Vegas,The Crystal Method,43,1997-01-01,445000,False,electronic
5hww0jIcfYKPgAdlrKKNmK,In Your Head (RL Grime Edit),In Your Head (RL Grime Edit),"G Jones, RL Grime",42,2019-06-28,178400,False,electronic
2L4XgrYkmihRb0wNLe2qUu,Explorer,Hyperdrama,"Justice, Connan Mockasin",48,2024-04-26,249466,False,electronic
1FL9DHDSED6lxNMDJUJQvB,The Model - 2009 Remaster,The Man-Machine (2009 Remaster),Kraftwerk,55,1978,220533,False,electronic
7MXlRIl901aXfJ2oSGn0E2,Into The Black,Kill For Love,Chromatics,50,2012-03-26,322994,False,electronic
2AHd1SRo5rAFvJOCEwLyTi,BRING BACK THE COLOR,EXISTENTIAL DANCE MUSIC,"San Holo, AURORA",48,2023-09-15,168545,False,electronic
7xpw5FSNYXKfdQSBuO0THv,Be Thankful For What You've Got - 2012 Mix/Master,Blue Lines (2012 Mix/Master),Massive Attack,54,1991-06-10,249413,False,electronic
4EwSqnjnXCG7NqY08RRSKq,Where The Wild Things Are,Where The Wild Things Are,"Zeds Dead, ILLENIUM",42,2017-07-24,299240,False,electronic
57BlL9l7O9JmUcD4cFnCH8,Let You Down (with Gabry Ponte),Let You Down (with Gabry Ponte),"DVBBS, Gabry Ponte, Sofiloud",55,2024-03-15,149000,False,electronic
5FdVOlcwAeGk5iPv6HKEO0,The Bridge (Flashback) [ABGT592] - Chicane Remix (Mixed),Group Therapy 592 (DJ Mix),"Jody Wisternoff, Sian Evans, Chicane",26,2024-08-17,259200,False,electronic
6BHGcsc8q9lrduVjXOuA0w,Like I Said,Like I Said,A-Trak,41,2024-08-09,312558,False,electronic
4Vldw0eUgCbhgyxAWY6JMk,And The Living Is Easy,The Pure,Guts,57,2008-05-19,311493,False,electronic
3WKpK9oY5pUAIFEeGtfxXk,Slowly,Slowly,Culture Wars,47,2024-08-08,159065,False,electronic
2xxKJgIpgiancRpSup5dHU,Never Come Back,Suddenly,Caribou,43,2020-02-28,305480,False,electronic
38q117S1yZJorvr6hvMhkT,Lines of the Broken,Lines of the Broken,"DROELOE, San Holo, CUT_",44,2017-05-16,220800,False,electronic
2goi9r8tdsV1g79eesmaCX,Hyperlandia - Vocal Mix,Hyperlandia,"deadmau5, Foster The People",46,2021-10-29,349591,False,electronic
6TrsUeqTOaRsKh3fIlpE1t,Born Too Slow,Legion of Boom,The Crystal Method,50,2004,179800,False,electronic
07oiSjg6TiehyOS3pRJo0l,I Like Tuh,I Like Tuh,"Carnage, ILOVEMAKONNEN",43,2015-02-24,187560,True,electronic
1dgEYrpCzCnylUhWgrGSo3,Interpol,Voir Venise et crever (Agent spécial à Venise),Alain Goraguer,43,1964,76217,False,electronic
238vPTkV2cKupWDnAietb6,What Else Is There?,The Understanding,Röyksopp,41,2005-06-22,317173,False,electronic
0QcwSZWxpePBVSCbfIJUz6,Jaguar,Jaguar,What So Not,44,2013-06-12,286928,False,electronic
1cay6FihqBMcnaYWhipPgp,Rescue,We Are Deadbeats (Vol. 4),"Zeds Dead, Dion Timmer, Delaney Jane",41,2020-01-14,181733,False,electronic
1lDS95xiG8ln73gdOlNjfU,Suddenly,Suddenly,Peter Cat Recording Co.,46,2024-06-26,284862,False,electronic
04sx4DemzEp9Dzopqge2QX,I'm On Fire,In The City,Chromatics,46,2006-09-28,245133,False,electronic
6YpCrtEGCBoX1M3Pmq6zp2,Run On,Play: The Complete Recordings,Moby,41,1999-05-17,225133,False,electronic
4bZnIdaGBf162pZEkxXSgQ,It's Not up to You,Vespertine,Björk,40,2001,308933,False,electronic
0toCiiWUNHiWsfbshXY0TC,Not Exactly - Rebūke Remix,Not Exactly (Rebūke Remix),"deadmau5, Rebūke",48,2024-04-12,180000,False,electronic
3dpdP07LDb0tMDkRePbLVT,Show Me,Show Me,Habstrakt,45,2020-04-24,174696,False,electronic
0k0bjv26mAbL4YEZ2UTQPp,Keep the Streets Empty for Me,Fever Ray,Fever Ray,47,2009-01-12,339706,True,electronic
5cLFhtbjth4y4RA8fsXfRZ,My Heart Has Teeth - From “Resident Evil”,My Heart Has Teeth (From “Resident Evil”),"deadmau5, Skylar Grey",46,2022-08-05,289653,False,electronic
2wLkOJ9pwMu0kfV5tlPDUp,Assassin,"Something, Everything",Sultan + Shepard,48,2021-03-12,326000,False,electronic
5IYJQBZex8RKYDaTvby7tx,I Deny Me,BETA,Peter Cat Recording Co.,43,2024-08-09,210252,False,electronic
6eHQ2jZEzEyyBeO7K7KPyy,Heartless,Heartless,"WhoMadeWho, Kölsch",55,2024-08-09,259039,False,electronic
2ppV9sWJrRENAdmWfYyelG,Excuse Me,Blow Your Headphones,The Herbaliser,51,1997-03-01,71600,False,electronic
7wWa2By6UumtuTAv1RAVfF,"1,000,000",The Slip,Nine Inch Nails,45,2008-06-12,236197,False,electronic
1Rn5TLiCpbtZLlXCUel5Ge,Reptile,The Downward Spiral (Deluxe Edition),Nine Inch Nails,43,1994-03-08,411840,False,electronic
5dyUCoAK5epLtg3sej6BSq,Love Brand New,The Silence in Between,Bob Moses,44,2022-03-04,198480,False,electronic
6ncIQAyVDdHePrHc8HxIjv,Hey Boy Hey Girl - ARTBAT Remix,Hey Boy Hey Girl (ARTBAT Remix),"The Chemical Brothers, ARTBAT",54,2024-05-24,192380,False,electronic
6yUiLWHBV54iOS0st39EyZ,Swamp Thing,Swamp Thing,Pegboard Nerds,46,2015-06-15,263111,False,electronic
1Qth3TmxzsBYDpCRCffdZk,Oh The Sunn!,We Will Always Love You,"The Avalanches, Perry Farrell",48,2020-12-11,138213,False,electronic
4hwGyvMsfyFkCFHlNuawXt,Hearts On Fire,In Ghost Colours (UK Version Delux),Cut Copy,48,2008-01-01,294546,False,electronic
78Cjzp7Shwr3sGkMjXZpXa,Honey - Skit,Disco Volante EP,Coeo,55,2016,86777,False,electronic
0P6USuYzHP8GdAyNKLkTZi,#1 Crush,Absolute Garbage,Garbage,40,2007-01-01,285106,False,electronic
6h5yOjQNDaLZ0rW2OGoXTB,"Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) - Official Remix","Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) [Official Remix]","DJ Snake, Lil Jon, Juicy J, 2 Chainz, French Montana",47,2014-05-19,225560,True,electronic
0TklENvWk96XWLk2qw2whN,BACKBONE,BACKBONE,"DROELOE, Nevve",44,2018-01-26,194000,True,electronic
3XoflnowYPFRPOh3uFvHcm,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),"DJ Snake, Selena Gomez",55,2021-03-04,168648,False,electronic
7MXOqINrqWgvznuVUTtuML,High Like This (feat. Dia Frampton),Love // Chaos,"Adventure Club, Squired, Dia Frampton",41,2022-02-11,192725,True,electronic
6Fn0PW0rmdTQ3jbpynyGIu,Love You Got,Love You Got,Kelly Lee Owens,49,2024-07-11,273600,False,electronic
0jiKqHfWmSgPInSsGWBjbL,Today,The Garden,"Zero 7, José González",51,2006-05-22,245640,False,electronic
6gCjAOIzTnH7knVlAOvhFH,Flown,Flown,"Kiasmos, Ólafur Arnalds, Janus Rasmussen",48,2024-03-26,235702,False,electronic
0eRM7QzGVvGrdye6HSJriP,Seed,BETA,Peter Cat Recording Co.,42,2024-08-09,269099,False,electronic
3c5Og78p3plOCBbNLg5K9L,Lone - Slow Hours Remix,Divide & Conquer (Remixes),"What So Not, GANZ, JOY., Slow Hours",42,2017-06-16,272999,False,electronic
16ikmfoT1249gG3pzPvnYt,Second Sun,Migration,Bonobo,49,2017-01-13,223720,False,electronic
3sJQGz6WX2YIBaHsH3bRMq,Shadow,Shadow,Chromatics,49,2017-05-19,224527,False,electronic
3NGQtmEHfAeLyyTYvAbfd1,OUTSPOKEN,OUTSPOKEN,SBTRKT,49,2024-08-07,187084,False,electronic
7euupBRn1BnMdWecnyBWU6,The Room,The Room,"Flying Lotus, Devin Tracy",45,2022-06-16,137546,False,electronic
0HZtVLVL6oLU9WobKQxqGu,Lido,Isles,BICEP,53,2021-01-22,200240,False,electronic
2zZW0SmKlZEoiDJwssNZqA,Reservoir,Love Letters,Metronomy,56,2014-03-10,194735,False,electronic
12gd2JLV43oJZDHxqE7DuR,Mayday,Mayday,Sohodolls,47,2014-02-24,216560,False,electronic
19aUcBFBrXbsAcucaVFBjW,Natural Blues,Play & Play: B Sides,Moby,41,2008-06-02,253760,False,electronic
0wnIPcs7V0XMwtcg0yjKpg,The World Is Not Enough,Absolute Garbage,Garbage,39,2007-01-01,237733,False,electronic
47GsUibP7RiUL7SQ7YFfhu,Hold On,SBTRKT (Deluxe Version),"SBTRKT, Sampha",50,2011,206600,False,electronic
